Price,Close,High,Low,Open,Volume
2021-04-19,131.45643615722656,132.07063223335706,129.99407588140957,130.1598082608944,94264200
2021-04-20,129.76980590820312,132.1290778730612,128.50242447229948,131.63188090917504,94812300
2021-04-21,130.1501007080078,130.3938274883599,128.00530801609,129.03870718463844,68847100
2021-04-22,128.62921142578125,130.78374722132708,128.11251198833915,129.701600029045,84566500
2021-04-23,130.94952392578125,131.72943767595572,128.8437210981472,128.8437210981472,78657500
2021-04-26,131.33949279785156,131.67095765954295,130.20859693053708,131.44673317968144,66905100
2021-04-27,131.0177459716797,132.01215523774303,130.7447732125093,131.62218352757128,66015800
2021-04-28,130.22805786132812,131.63192609526544,129.740604439872,130.93973569140266,107760100
2021-04-29,130.1305389404297,133.63046521276726,129.1263862542738,133.04551525683968,151101000
2021-04-30,128.16123962402344,130.20853474127574,127.78102661111261,128.47320202841144,109839500
2021-05-03,129.21412658691406,130.70574751351384,128.52195116516012,128.72667324025528,75135100
2021-05-04,124.641845703125,128.19051366277054,123.52070128030383,127.89803861753046,137564700
2021-05-05,124.88558197021484,127.17660429874773,124.75883931076572,125.9579706529646,84000900
2021-05-06,126.48444366455078,126.49418737954478,123.93992827849607,124.68085970531065,78128300
2021-05-07,127.15824890136719,128.1836279216994,126.44534732764843,127.78324849809151,78973300
2021-05-10,123.87700653076172,126.50395575349485,123.83794311938117,126.37701270502987,88071200
2021-05-11,122.95905303955078,123.31060887111242,119.89263831181255,120.60553259243801,126142800
2021-05-12,119.89262390136719,121.7187992057643,119.38481447185008,120.50786329646682,112172300
2021-05-13,122.04106140136719,123.1934058703671,121.34770266713772,121.66020248327753,105861300
2021-05-14,124.46293640136719,124.892626453878,122.90043727939631,123.29106392253492,81918000
2021-05-17,123.31057739257812,123.95511239550505,122.23635983828252,123.84768989501724,74244600
2021-05-18,121.92388153076172,124.01372562566158,121.85552242300645,123.59380326356951,63342900
2021-05-19,121.76763916015625,121.9922444710152,119.98052713623112,120.27349900757707,92612000
2021-05-20,124.32622528076172,124.72661966171272,122.1680220813628,122.2949800317053,76857100
2021-05-21,122.49028778076172,125.00005419589023,122.27544274551913,124.8242725716539,79295400
2021-05-24,124.12116241455078,124.94147925250493,122.98835314857625,123.05671226419035,63092900
2021-05-25,123.92582702636719,125.31255193436976,123.35941878581565,124.8242630592938,72009500
2021-05-26,123.87700653076172,124.40435140852335,123.45708417165065,123.98442904941227,56575900
2021-05-27,122.34381103515625,124.6485003034277,122.14850141604893,123.476627687615,94625600
2021-05-28,121.68952178955078,122.85163419877819,121.63093039096276,122.62702141988285,71311100
2021-06-01,121.36724853515625,122.41217064788405,121.03522069119808,122.14850191595166,67637100
2021-06-02,122.12895965576172,122.30474128408406,121.14263644461568,121.3672417498929,59278900
2021-06-03,120.64457702636719,121.92387199310579,120.24418267613345,121.7578580944845,76229200
2021-06-04,122.93949890136719,123.20317504815017,120.94730975584969,121.16215477898149,75169300
2021-06-07,122.94925689697266,123.35941148111935,121.90433500845637,123.21292557232901,71057600
2021-06-08,123.76957702636719,125.44927381859075,123.25199989330952,123.63285881954378,74403800
2021-06-09,124.15043640136719,124.75590806990476,123.55473244780471,124.22856322000109,56877900
2021-06-10,123.15435791015625,125.18561069515118,122.98834399182276,124.04302634697638,71186400
2021-06-11,124.36527252197266,124.45316704928787,123.14456900791603,123.56449131477483,53522400
2021-06-14,127.42192840576172,127.4805197980516,124.09185265030386,124.82427485626314,96906500
2021-06-15,126.60163116455078,127.53913823394846,126.35749040598746,126.89460305506064,62746300
2021-06-16,127.09963989257812,127.82230171440264,125.44926131088909,127.31448489633229,91815000
2021-06-17,128.70120239257812,129.44339964312107,126.61135863661735,126.75785199451342,96721700
2021-06-18,127.40239715576172,128.42777623689193,127.18755213466459,127.64653787053875,108953300
2021-06-21,129.19927978515625,129.30670230447237,126.18170388050524,127.24615390753081,79663300
2021-06-22,130.83985900878906,130.93752123375742,128.53517057047182,129.0332270561817,74783600
2021-06-23,130.56646728515625,131.17194646480604,130.10748149302736,130.63483384623305,60214200
2021-06-24,130.28326416015625,131.4844323925828,129.81450322458238,131.2988830515641,68711000
2021-06-25,129.99024963378906,130.75196727761698,129.69727787050996,130.3320525078085,70783700
2021-06-28,131.62118530273438,132.08017119324455,130.22470709628504,130.28329850338477,62111300
2021-06-29,133.13482666015625,133.29108030597018,131.20123622200433,131.64068656233414,64556100
2021-06-30,133.75003051757812,134.18948074107257,132.68556587699877,132.97853765971635,63261400
2021-07-01,134.05279541015625,134.11138680082388,132.5781758729055,133.39850004575504,52485800
2021-07-02,136.67979431152344,136.71885028366017,134.52158304695848,134.66806156893642,78852600
2021-07-06,138.69143676757812,139.7949424694059,136.78714251107849,136.78714251107849,108181800
2021-07-07,141.18170166015625,141.4941940308165,139.31646299700128,140.17582819219206,104911600
2021-07-08,139.88287353515625,140.68364735524526,137.37309975875638,138.2617755637112,105575500
2021-07-09,141.70904541015625,142.2363828285555,139.30669407903906,139.4043563311566,99890800
2021-07-12,141.1133270263672,142.89067850548736,140.62504561797144,142.78325599959365,76299700
2021-07-13,142.22662353515625,144.00397520789517,140.2637374239949,140.65435663279786,100827100
2021-07-14,145.6543426513672,146.0645121600824,144.2187940743634,144.62896358307862,127050800
2021-07-15,145.0000762939453,146.48445629001154,143.64265426170465,145.74227374256316,106820300
2021-07-16,142.95904541015625,146.25005768557594,142.46100368486307,144.98053780920102,93251400
2021-07-19,139.1114044189453,140.69344670327928,138.34968642696475,140.38093937263613,121434600
2021-07-20,142.724609375,143.65235570967351,139.60938738687753,140.0976686572691,96350000
2021-07-21,141.9922332763672,142.7051348899588,141.24029060622254,142.11919121599766,74993500
2021-07-22,143.35943603515625,144.72661812834664,142.39263340422124,142.5195913490058,77338200
2021-07-23,145.0781707763672,145.23442440451626,143.47660834075452,144.09184768836266,71447400
2021-07-26,145.4980926513672,146.31840180292855,144.23831833181586,144.79496626398165,72434100
2021-07-27,143.33013916015625,145.71295498966768,142.13873124540055,145.62505300491213,104818600
2021-07-28,141.58206176757812,143.5254269831522,139.19924629956387,141.41604789004137,118931200
2021-07-29,142.22662353515625,143.1152993715257,141.1914692207776,141.29889173837356,56699500
2021-07-30,142.44146728515625,142.90045304700064,140.73248218501953,140.99615834422465,70440600
2021-08-02,142.1094512939453,143.50592922511103,141.84577511280253,142.9297606339798,62880000
2021-08-03,143.9063262939453,144.57038199069586,141.7774111754852,142.39265064248633,64786600
2021-08-04,143.5059051513672,144.32621435379124,142.85160984220758,143.81841241009994,56368300
2021-08-05,143.61337280273438,144.37509085887814,142.7442322052795,143.53524596349257,46397700
2021-08-06,142.9287567138672,143.8774433777858,142.42996869486214,143.13414879433773,54126800
2021-08-09,142.8798065185547,143.47640294108896,142.3223394909196,142.9873899692901,48908700
2021-08-10,142.40060424804688,144.46423988872255,142.10719343722454,143.22214257955443,69023100
2021-08-11,142.6548614501953,143.49596433929045,142.33211110540972,142.84068876296502,48493500
2021-08-12,145.6182861328125,145.77477386971125,142.6353039384577,142.97761899748718,72282600
2021-08-13,145.82369995117188,146.15622524916978,145.01193648359285,145.6965517804986,59375000
2021-08-16,147.79930114746094,147.8677701385214,143.25148569982673,145.27599198977236,103296000
2021-08-17,146.88973999023438,148.34698930481986,145.8139053280962,146.92885446726953,92229700
2021-08-18,143.14390563964844,147.40810018292743,142.93851358506976,146.50831793002382,86326000
2021-08-19,143.4763946533203,144.74783129125242,141.32474068639172,141.8430932126771,86960300
2021-08-20,144.9336700439453,145.23685570513334,143.55464985258175,144.20015057068707,60549600
2021-08-23,146.42030334472656,146.8897517241176,144.64028856581433,145.05105776321832,60131800
2021-08-24,146.33224487304688,147.54500248159704,145.8725714606484,146.1659822444016,48606400
2021-08-25,145.09994506835938,147.0168826886461,144.5522528692755,146.51807985316438,58991300
2021-08-26,144.29798889160156,145.8432721845463,144.26864929746625,145.09020270374455,48597200
2021-08-27,145.33468627929688,145.48138422676655,143.60357588168407,144.23928688537814,55802400
2021-08-30,149.75535583496094,150.11723565003402,145.3444633733459,145.7258929660488,90956700
2021-08-31,148.49368286132812,149.44236923362013,147.96554048732443,149.3054461965621,86453100
2021-09-01,149.1587371826172,151.57446255268852,148.99247455645138,149.4717126602179,80313700
2021-09-02,150.273681640625,151.3201765731345,149.05114919993167,150.48884854406634,71115500
2021-09-03,150.90943908691406,151.23218950970838,149.7260208700016,150.38129660470707,57808700
2021-09-07,153.24688720703125,153.80435423363667,150.99742455621305,151.56468139327094,82278300
2021-09-08,151.70162963867188,153.58921285674052,150.59645536526742,153.53053367824012,74420200
2021-09-09,150.68447875976562,152.67964530991367,150.56710548729126,152.073273942186,57305700
2021-09-10,145.69654846191406,152.06349296335642,145.43247723787448,151.59404461667017,140893200
2021-09-13,146.2637939453125,148.09269782306362,145.48137014638132,147.32006383534568,102404300
2021-09-14,144.86520385742188,147.7503924466826,143.6818007748944,147.04621254489265,109296300
2021-09-15,145.75523376464844,146.15622806180076,143.15368066284816,145.2955602871313,83281300
2021-09-16,145.5204620361328,145.6965144522282,143.98496918672433,145.17816193712628,68034100
2021-09-17,142.85047912597656,145.54984051172312,142.55706833315722,145.54984051172312,129868800
2021-09-20,139.79904174804688,141.6572852174671,138.16574008474763,140.64014472255653,123478900
2021-09-21,140.27828979492188,141.42259357419263,139.64257873843403,140.76730289175725,75834000
2021-09-22,142.6450653076172,143.21230712466348,140.5423009364708,141.27582026800093,76404300
2021-09-23,143.60357666015625,143.84808318959392,142.43972319227385,143.42752419874412,64838200
2021-09-24,143.69158935546875,144.22950668219346,142.3614732946102,142.45928187164873,53477900
2021-09-27,142.1756134033203,142.75265999815156,140.65968527072772,142.273421957967,74150700
2021-09-28,138.79168701171875,141.56927754565646,138.5765200764918,140.10223840010562,108972300
2021-09-29,139.69143676757812,141.27583390106034,138.909013087078,139.33934685752757,74602000
2021-09-30,138.39068603515625,141.20740583386313,138.17551911033874,140.5032258841864,89056700
2021-10-01,139.51544189453125,139.77951316685906,136.0532354539415,138.78192218967357,94639600
2021-10-04,136.08255004882812,139.08509731906585,135.23167212302508,138.6449736382081,98322000
2021-10-05,138.00927734375,139.11445172258436,136.2977314979069,136.42487967911666,80861100
2021-10-06,138.8796844482422,139.02638237086833,135.32944548577333,136.40527999667046,83221100
2021-10-07,140.141357421875,141.05092948182715,139.58389028870607,139.91641559084152,61732700
2021-10-08,139.75991821289062,141.01179037767685,139.42739293363346,140.86509243785557,58773200
2021-10-11,139.67190551757812,141.62795772548145,138.69387941362646,139.1437779877816,64452200
2021-10-12,138.40045166015625,140.10222224522562,137.94077825367475,140.0826575469626,73035900
2021-10-13,137.8136444091797,138.29286758829517,136.1412134172162,138.13639477336537,78762700
2021-10-14,140.60104370117188,140.71841699528724,138.40048471107957,138.98730641116916,69907100
2021-10-15,141.6573028564453,141.71598203721894,140.3565262964831,140.61082264449493,67940300
2021-10-18,143.32969665527344,143.61331759603044,140.01418949688554,140.29781043764254,85589200
2021-10-19,145.49114990234375,145.8921441646938,143.32972068785898,143.77960431394027,76378900
2021-10-20,145.9801788330078,146.45941702243417,144.86522961087866,145.43248657280327,58418800
2021-10-21,146.19532775878906,146.35181550626882,144.62070524306984,145.54005210514717,61421000
2021-10-22,145.42266845703125,146.87991744687585,145.3737641790151,146.40069432339263,58883400
2021-10-25,145.37374877929688,146.08770340753279,144.37615832270762,145.4128632434721,50720600
2021-10-26,146.03884887695312,147.52543764586656,145.7356482824783,146.04862376445527,60893400
2021-10-27,145.57916259765625,146.4398152500375,145.22707267329858,146.07795043904167,56094900
2021-10-28,149.21743774414062,149.804244404835,146.43005760449074,146.5278661763529,100077900
2021-10-29,146.50831604003906,146.64523910016035,143.1928080838573,143.9850068548087,124953200
2021-11-01,145.68678283691406,146.4105126416791,144.55226891374826,145.71612242772915,74588300
2021-11-02,146.7234649658203,148.23940825327995,145.38355919540496,145.39334900645795,69122000
2021-11-03,148.1611785888672,148.63062693615777,146.52787680010098,147.08534391435344,54511500
2021-11-04,147.642822265625,149.0805068605867,147.32984675958332,148.24919365421385,60394600
2021-11-05,148.1717071533203,149.07280247570614,146.9767728258522,148.76917431705436,65463900
2021-11-08,147.34893798828125,148.4557248581422,147.0746922949958,148.29900876333065,55020900
2021-11-09,147.7113800048828,148.3186363926463,146.97678987957883,147.1139127718246,56787900
2021-11-10,144.88075256347656,147.04535126438861,144.81219859350324,146.93761078705322,65187100
2021-11-11,144.83180236816406,146.35974762793103,144.6457037886557,145.8994181750369,41000000
2021-11-12,146.90823364257812,147.3097982131486,144.449795829464,145.38027365145768,63804000
2021-11-15,146.91802978515625,148.75940720761815,146.35973409824072,147.2804228094717,59222800
2021-11-16,147.89749145507812,148.37742909241703,146.2715949157919,146.8592730453793,59256200
2021-11-17,150.33628845214844,151.81525751603942,147.88765526640586,147.8974444188513,88807000
2021-11-18,154.62631225585938,155.40987800940817,149.90535437132496,150.55179723889825,137827700
2021-11-19,157.25120544433594,157.7115496181822,153.31379961612134,154.4107823562134,117305600
2021-11-22,157.7115936279297,162.29542845267346,157.69200037488366,158.3580215257173,117467900
2021-11-23,158.09356689453125,158.47555309859132,155.79184557181551,157.80951705712113,96041900
2021-11-24,158.61268615722656,158.8085738483819,156.35994034575776,157.4471342187338,69463600
2021-11-26,153.58810424804688,157.15331446693773,153.14735315261942,156.29140553118123,76959800
2021-11-29,156.94760131835938,157.87807895924246,155.52738208486963,156.0954667892113,88748200
2021-11-30,161.90365600585938,162.11913695746247,156.6341917361946,156.7027606504653,174048100
2021-12-01,161.38450622558594,166.80088116813417,161.1494320797987,164.038815999895,152052500
2021-12-02,160.39529418945312,160.82625610567675,154.55775990226203,155.47844855141722,136739200
2021-12-03,158.51473999023438,161.57064486360198,156.43830349501886,160.64995624545222,118023100
2021-12-06,161.92324829101562,164.43064668165096,160.9046083540242,160.91439750803002,107497000
2021-12-07,167.66285705566406,168.05464745577578,164.881212468611,165.606013499861,120405400
2021-12-08,171.4827423095703,172.34466628131048,167.19273065330603,168.5933571073838,116998900
2021-12-09,170.97335815429688,173.1183631784156,170.34650866761442,171.3161727723624,108923700
2021-12-10,175.76292419433594,175.93923359247646,171.1007310045987,171.61005099944745,115402700
2021-12-13,172.12916564941406,178.38787299583686,171.92347383588933,177.3986153833375,153237000
2021-12-14,170.7481231689453,174.08806304841983,168.67168661995763,171.64921855709608,139380400
2021-12-15,175.61599731445312,175.81188500506997,168.76961267963995,171.5120851840939,131063300
2021-12-16,168.7206573486328,177.41820935643656,167.24168791922142,175.5964252181878,150185800
2021-12-17,167.62364196777344,169.90577001560484,166.20343763112896,166.43849686489142,195432700
2021-12-20,166.26217651367188,167.07512444263497,164.01923531806577,164.82237915030305,107499100
2021-12-21,169.4356689453125,169.641345814115,165.64517367936028,168.03504264727704,91185900
2021-12-22,172.03118896484375,172.24666990143447,168.61289133008395,169.48460422982922,92135300
2021-12-23,172.6580352783203,173.21633086134378,171.6687927754853,172.23687751170715,68356600
2021-12-27,176.62484741210938,176.71299463822913,173.43183445537653,173.4514127643316,74919600
2021-12-28,175.60618591308594,177.60427913199814,174.86180674158715,176.4583204970068,79144300
2021-12-29,175.6943817138672,176.9186986453212,174.47985393756576,175.64540604755402,62348900
2021-12-30,174.53857421875,176.85988869120052,174.43083375846518,175.7824840883525,59773000
2021-12-31,173.9215545654297,175.5474359178977,173.61791144491113,174.43085959378186,64062300
2022-01-03,178.27029418945312,179.12242874444533,174.0586568508519,174.1761864672901,104487900
2022-01-04,176.0077667236328,179.18120100693088,175.43968197842852,178.87757285498617,99310400
2022-01-05,171.3260040283203,176.46813489136744,171.05175824457976,175.9196433238863,94537600
2022-01-06,168.46597290039062,171.6981718811385,168.11336910348592,169.15158724290762,96904000
2022-01-07,168.63250732421875,170.56203191509988,167.51593093187975,169.33771503993543,86709100
2022-01-10,168.652099609375,168.95572780142643,164.7146923768041,165.60599864366586,106765600
2022-01-11,171.4827423095703,171.58067870481955,167.31027525099185,168.77945568721645,76138300
2022-01-12,171.92347717285156,173.53956952156884,171.22807353490404,172.50135116951776,74805200
2022-01-13,168.652099609375,172.9910714162829,168.26030924441002,172.16833406776786,84505800
2022-01-14,169.51402282714844,170.20942643626557,167.57469415475944,167.8195575274604,80440800
2022-01-18,166.31121826171875,168.99491146380436,165.92923196932753,167.98607548786666,90956700
2022-01-19,162.81455993652344,167.56491564685888,162.53052498206404,166.5071040161468,94815000
2022-01-20,161.12986755371094,166.19363965286126,160.8066461501134,163.54911855874857,91420500
2022-01-21,159.07305908203125,162.91251531175593,158.96531859071325,161.04175539217772,122848900
2022-01-24,158.29928588867188,158.9653221075386,151.52146877699158,156.73216909742968,162294600
2022-01-25,156.49710083007812,159.41586848190457,153.79381417388413,155.7135349318943,115798400
2022-01-26,156.40890502929688,161.01233270214277,154.57733208034693,160.14061983418955,108275300
2022-01-27,155.94859313964844,160.4736636918006,155.02790442490624,159.112223875077,121954600
2022-01-28,166.83029174804688,166.8498849998228,159.45500918063075,162.30522203050273,179935700
2022-01-31,171.1888885498047,171.40436952425716,166.0271642085972,166.66381797685227,115541600
2022-02-01,171.02235412597656,171.2476242171807,168.769608378118,170.43467612383174,86213900
2022-02-02,172.2270965576172,172.266283066221,169.7686736999572,171.15949584991125,84914300
2022-02-03,169.3474578857422,172.61884304001376,168.5834855601735,170.89499578620112,89418100
2022-02-04,169.06307983398438,170.74008547588204,167.38607419208668,168.36677539536157,82465400
2022-02-07,168.34719848632812,170.59299800892276,167.65089393875687,169.52403712153145,77251200
2022-02-08,171.4559783935547,171.96594716533207,168.12158561108603,168.41579893958496,74829200
2022-02-09,172.8780059814453,173.24086063611506,171.5246335396632,172.65244889591918,71285000
2022-02-10,168.79830932617188,172.09346641687537,168.23931734555768,170.77933021680633,90865900
2022-02-11,165.38546752929688,169.73978371917386,164.79704076038374,169.00425774018962,98670700
2022-02-14,165.62083435058594,166.30732224292808,163.34560023389338,164.13996586391173,86185500
2022-02-15,169.4553680419922,169.61228383864895,166.96439336840055,167.670499489042,62527400
2022-02-16,169.2200164794922,169.99476394129306,166.7682631690513,168.53352854543166,61177400
2022-02-17,165.62083435058594,168.5923579851135,165.2187432406735,167.72933608370406,69589300
2022-02-18,164.07135009765625,167.24881311236203,162.9827709259436,166.54272185911768,82772700
2022-02-22,161.14886474609375,163.47312232621292,159.02072949307376,161.79611631133258,91162800
2022-02-23,156.98085021972656,162.94350042130728,156.66701864895236,162.34527208329274,90009200
2022-02-24,159.59933471679688,159.70721245821238,149.06659738297807,149.63540593186767,141147500
2022-02-25,161.6686248779297,161.9334034703252,157.76542269815738,160.6781069290293,91974200
2022-02-28,161.93338012695312,162.2275934848512,159.29529145951147,159.91313801466617,95056600
2022-03-01,160.0504608154297,163.38485445669167,158.84420231864755,161.5215128724912,83474400
2022-03-02,163.3456268310547,164.1301909633288,159.80529409089044,161.2175065361206,79724800
2022-03-03,163.02198791503906,165.6502754224143,162.35511815252505,165.21876441640376,76678400
2022-03-04,160.02101135253906,162.3550849729684,158.9716688608393,161.31554410601458,83737200
2022-03-07,156.2257537841797,161.8353676274414,155.9707618140112,160.2073995268176,96418800
2022-03-08,154.40162658691406,159.73664445127486,152.7932769334802,155.75499927047608,131148300
2022-03-09,159.80523681640625,160.25636589418116,156.33356160306687,158.3636050422769,91454900
2022-03-10,155.46078491210938,157.29469168011647,152.96979505950804,157.10835602606574,105342000
2022-03-11,151.74388122558594,156.20607434732403,151.51832415633135,155.86282296707049,96970100
2022-03-14,147.71319580078125,151.14564967186587,147.20324199995284,148.52717951449867,108732100
2022-03-15,152.09698486328125,152.5677323353664,147.4778893963599,147.9878433779772,92964300
2022-03-16,156.51011657714844,156.9122077008172,151.47912909347468,154.01914186419623,102300200
2022-03-17,157.52024841308594,157.89291972026123,154.58796090972857,155.54904405714797,75615400
2022-03-18,160.8153839111328,161.30573452736996,156.67682351294607,157.41234943730183,123511700
2022-03-21,162.18838500976562,163.13966646337798,159.8641127641069,160.3544634117704,95811400
2022-03-22,165.56199645996094,166.1504082464849,161.72745088254396,162.31586266906788,81532000
2022-03-23,166.9251708984375,169.30826781804822,164.41456305995604,164.74801286692667,98062700
2022-03-24,170.71067810058594,170.77931940838405,166.9251705809909,167.75875768604743,90131400
2022-03-25,171.34811401367188,171.8973042886656,169.41613146208226,170.5243286011813,80546200
2022-03-28,172.21119689941406,172.33867792424036,168.68066535964775,168.84738282620364,90371900
2022-03-29,175.50631713867188,175.55534023387025,172.93686947046768,173.28012092274494,100589400
2022-03-30,174.33926391601562,176.14375060919454,173.28990640459241,175.1042096873483,92633200
2022-03-31,171.240234375,174.59423062931046,171.03428054201657,174.4078950100189,103049300
2022-04-01,170.94601440429688,171.5050212405152,168.621757476322,170.67141928049864,78751300
2022-04-04,174.99636840820312,175.04540647336353,171.07356262443463,171.20105860098838,76468400
2022-04-05,171.68154907226562,174.85902633621265,171.05390090505156,174.07446238611692,73401800
2022-04-06,168.51394653320312,170.2792122888408,166.84675691678004,169.0337171495412,89058800
2022-04-07,168.81793212890625,170.01438898962488,166.57213259059588,167.85684898260146,77594700
2022-04-08,166.80746459960938,168.46485203266047,165.93464112451483,168.46485203266047,76575500
2022-04-11,162.55123901367188,165.76793805160875,162.306063690876,165.4541214198734,72246700
2022-04-12,164.42440795898438,166.5917497737201,163.4240882944744,164.7774610779693,79265200
2022-04-13,167.1114959716797,167.73914420674996,163.55156041909547,164.1595904381064,70618900
2022-04-14,162.10009765625,167.96470171120438,161.85492235187505,167.32723694124167,75329400
2022-04-18,161.88438415527344,163.38485607115766,160.41333208367593,160.75656858845937,69023900
2022-04-19,164.1693878173828,164.58129552240263,160.7467499371193,161.8353289533827,67723800
2022-04-20,164.00265502929688,165.62082096364503,162.89447286562967,165.5031266456754,67929800
2022-04-21,163.2082977294922,168.21968163880754,162.70814548680565,165.65024919174274,87227800
2022-04-22,158.66766357421875,164.63032953066207,158.38326676927218,163.24755201100473,84882400
2022-04-25,159.73663330078125,160.0210300948507,155.40193532965264,158.01058942731927,96046400
2022-04-26,153.77398681640625,159.20706614015833,153.69552890649263,159.11880660312406,95623200
2022-04-27,153.54843139648438,156.70627626102967,152.38139429047249,152.90116485569044,88063200
2022-04-28,160.48196411132812,161.3449860653006,155.862854289535,156.17668589618484,130216800
2022-04-29,154.60755920410156,162.9925585964128,154.21528465651994,158.7167001847882,131747600
2022-05-02,154.91159057617188,155.17636916422146,150.31209888761785,153.68571389859628,123055300
2022-05-03,156.40223693847656,157.60851029484962,153.30323224685807,155.09790243206862,88966500
2022-05-04,162.81602478027344,163.267138972668,156.18647479117334,156.58856589280018,108256500
2022-05-05,153.74452209472656,160.9134450425525,151.95963883488685,160.68788797008557,130525300
2022-05-06,154.4713592529297,156.5927904855529,151.42671174390728,153.22403417824327,116124600
2022-05-09,149.34454345703125,153.047223819661,148.78473018495143,152.163286830581,131577900
2022-05-10,151.7507781982422,153.94096598283207,150.1989918029188,152.74275136095326,115366700
2022-05-11,143.88388061523438,152.67405325965478,143.20619987186566,150.75887832381213,142689800
2022-05-12,140.0142059326172,143.58920335731457,136.32135622581737,140.22046241259886,182602000
2022-05-13,144.48292541503906,145.45525149236786,140.55435700186288,142.0079231185743,113990900
2022-05-16,142.9409942626953,144.88564694988057,141.60528003698874,142.9508252776519,86643800
2022-05-17,146.5749053955078,147.0954395557584,144.06060880808,146.2016865687997,78336300
2022-05-18,138.30526733398438,144.72847052072004,137.4016833512006,144.2275834099531,109742900
2022-05-19,134.8972625732422,139.13029385475133,134.1606557844978,137.38208160836896,136095600
2022-05-20,135.13294982910156,138.18741285426975,130.24188557508393,136.60616321771064,137426100
2022-05-23,140.55438232421875,140.7016976717336,135.19187888015,135.32937819993117,117726300
2022-05-24,137.85348510742188,139.43473470985077,134.87759532556828,138.29544611720485,104132700
2022-05-25,138.01060485839844,139.25791446992204,135.86952739968447,135.95791658734237,92482700
2022-05-26,141.21237182617188,141.76236893381738,134.69094971810878,134.93648521161464,90601500
2022-05-27,146.96774291992188,147.0070220098635,142.66595573580807,142.79363900414174,90978500
2022-05-31,146.1820526123047,147.9695587462053,144.21776806233134,146.40795612568894,103718400
2022-06-01,146.0543670654297,149.03025660842948,145.04274685421817,147.2231036462002,74286600
2022-06-02,148.50975036621094,148.56867650901708,144.237425177131,145.19010444930467,72348100
2022-06-03,142.7838134765625,145.32755774395642,141.88024460504298,144.27665857578705,88570300
2022-06-06,143.53025817871094,145.91687147884687,142.31239647541148,144.40436412307008,71598400
2022-06-07,146.0543670654297,146.33918169758047,141.52669111278408,141.77222665254513,67808200
2022-06-08,145.31777954101562,147.1936599216941,144.8267083969664,145.92670296402,53950200
2022-06-09,140.0927734375,145.3079465173713,139.98473718785118,144.45348753415902,69473000
2022-06-10,134.68116760253906,138.2463336751748,134.61241045362357,137.7749096051149,91437900
2022-06-13,129.5249481201172,132.78565318618158,129.0928030542559,130.49725953200095,122207100
2022-06-14,130.38917541503906,131.49900074632365,129.13203476822937,130.7525781704987,84784300
2022-06-15,133.0115203857422,134.8874157174927,129.79992595411264,131.89187879778933,91533000
2022-06-16,127.7374038696289,130.0257968459268,126.7356146942801,129.72133518143346,108123900
2022-06-17,129.2106475830078,130.70350817907268,127.49189843838613,127.74726504539257,134520300
2022-06-21,133.4436492919922,134.61240084976376,130.93919879539584,131.0374040187389,81000500
2022-06-22,132.93295288085938,135.29990419534238,131.51866571381353,132.38294065988546,73409200
2022-06-23,135.80081176757812,136.11508949160935,133.20795685254018,134.37670851634957,72433800
2022-06-24,139.13027954101562,139.375815112003,137.27403122380292,137.40169953003104,89116800
2022-06-27,139.13027954101562,140.92760171899965,138.45259896728206,140.15170092235036,70207900
2022-06-28,134.985595703125,140.85880052883167,134.86774346151196,139.59184397259975,67083400
2022-06-29,136.74365234375,138.15793948922365,134.2293707457082,135.00527146488074,66242400
2022-06-30,134.2784881591797,135.89901685954254,131.38117155043633,134.7990223471169,98964500
2022-07-01,136.44898986816406,136.55702609474315,133.2373961064284,133.6105999003664,71051600
2022-07-05,139.03204345703125,139.08115356288656,134.4847204054961,135.3097312194843,73353800
2022-07-06,140.36776733398438,141.54633502633234,138.56062920663072,138.82581180795694,74064300
2022-07-07,143.73651123046875,143.93293666537267,140.72132760332855,140.7311436298687,66253700
2022-07-08,144.41415405273438,144.9150560673179,142.4105909532935,142.6659424799357,64547800
2022-07-11,142.2829132080078,144.02130882314293,141.2123819760872,143.06862984096085,63141600
2022-07-12,143.25527954101562,145.79902455570198,142.45974665881124,143.15705931439427,77588800
2022-07-13,142.89187622070312,143.83472435454556,139.58204676627264,140.43652068379964,71185600
2022-07-14,145.8186798095703,146.2901039540339,140.69189540633064,141.50707537702388,78140700
2022-07-15,147.48829650878906,148.16597704358819,145.55347512166446,147.1052616395071,76259900
2022-07-18,144.44363403320312,148.86327312192967,144.08023129522527,148.0480934472088,81420900
2022-07-19,148.3035125732422,148.52940114457252,144.28655347840194,145.27851197537842,82982400
2022-07-20,150.30706787109375,150.97493250294357,147.6847494340756,148.4213562417651,64823400
2022-07-21,152.57582092285156,152.7918934399678,149.22671189385298,151.74099392614767,65086600
2022-07-22,151.33828735351562,153.48918116011728,150.67043785379852,152.61507520531072,66675400
2022-07-25,150.21865844726562,152.27133221190695,149.56062491925485,151.2597268643066,53623900
2022-07-26,148.89276123046875,150.3561434947877,148.1070444852617,149.54096368293668,55138700
2022-07-27,153.99009704589844,154.52046232301393,149.44278802073802,149.85528602165928,78620700
2022-07-28,154.54010009765625,154.8249147765774,151.6525992780924,154.1766972484503,81378700
2022-07-29,159.60791015625,160.7079195187844,156.6516677769687,158.36060045687617,101786900
2022-08-01,158.62582397460938,160.66868209820234,158.01690044251217,158.13475274258138,67829400
2022-08-02,157.15255737304688,159.50970748502837,156.77935355303202,157.24096155464215,59907000
